source_file,source_page,source_row,reason,original_record
Drug_Products_Directory_Yemen.pdf,389,4,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","Infections األصبثبد انجكت ٍش ٌخ"
Drug_Products_Directory_Yemen.pdf,389,5,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","Infections األصبثبد انجكت ٍش ٌخ"
Drug_Products_Directory_Yemen.pdf,389,6,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","Insumnea األسق وانمهك"
Drug_Products_Directory_Yemen.pdf,389,7,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","Insumnea األسق وانمهك"
Drug_Products_Directory_Yemen.pdf,390,1,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","انجهطبد"
Drug_Products_Directory_Yemen.pdf,390,2,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","أيشاض انغكشي"
Drug_Products_Directory_Yemen.pdf,390,4,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","أيشاض انغكشي"
Drug_Products_Directory_Yemen.pdf,390,5,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","أيشاض انغكشي"
Drug_Products_Directory_Yemen.pdf,390,6,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","يىا َغ انح ًم"
Drug_Products_Directory_Yemen.pdf,390,7,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","األصبثبد انفطش ٌخ"
Drug_Products_Directory_Yemen.pdf,391,1,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","انجهطبد"
Drug_Products_Directory_Yemen.pdf,391,3,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","األنتهبثبد انجذنذ ٌخ"
Drug_Products_Directory_Yemen.pdf,391,4,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","Spasm ٍ آالو انجط"
Drug_Products_Directory_Yemen.pdf,391,5,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","supplementation ًٍه ٍخ تغز ٌخ تك"
Drug_Products_Directory_Yemen.pdf,391,6,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","Deficiency َمص ف ٍتبي ٍُبد"
Drug_Products_Directory_Yemen.pdf,391,7,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","Deficiency َمص ف ٍتبي ٍُبد"
Drug_Products_Directory_Yemen.pdf,392,1,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","األيشاض انؼمه ٍخ"
Drug_Products_Directory_Yemen.pdf,392,2,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","األيشاض انؼمه ٍخ"
Drug_Products_Directory_Yemen.pdf,392,3,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","ي ُشطبد ج ُغ ٍخ"
Drug_Products_Directory_Yemen.pdf,392,4,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","األنتهبثبد انجذنذ ٌخ"
Drug_Products_Directory_Yemen.pdf,392,5,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","األنتهبثبد انجذنذ ٌخ"
Drug_Products_Directory_Yemen.pdf,392,6,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","األنتهبثبد انجذنذ ٌخ"
Drug_Products_Directory_Yemen.pdf,392,7,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","األصبثبد انفطش ٌخ"
Drug_Products_Directory_Yemen.pdf,393,1,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","األصبثبد انفطش ٌخ"
Drug_Products_Directory_Yemen.pdf,393,2,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","األصبثبد انفطش ٌخ"
Drug_Products_Directory_Yemen.pdf,393,3,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","األصبثبد انفطش ٌخ"
Drug_Products_Directory_Yemen.pdf,393,4,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","األصبثبد انفطش ٌخ"
Drug_Products_Directory_Yemen.pdf,393,5,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","األصبثبد انفطش ٌخ"
Drug_Products_Directory_Yemen.pdf,393,6,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","األصبثبد انفطش ٌخ"
Drug_Products_Directory_Yemen.pdf,393,7,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","األصبثبد انفطش ٌخ"
Drug_Products_Directory_Yemen.pdf,394,1,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","ان ًؼذح"
Drug_Products_Directory_Yemen.pdf,394,2,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","Infections األصبثبد انجكت ٍش ٌخ"
Drug_Products_Directory_Yemen.pdf,394,3,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","Asthma انشثى ً انشؼج"
Drug_Products_Directory_Yemen.pdf,394,4,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","Infections األصبثبد انجكت ٍش ٌخ"
Drug_Products_Directory_Yemen.pdf,394,5,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","Infections األصبثبد انجكت ٍش ٌخ"
Drug_Products_Directory_Yemen.pdf,394,6,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","( E . N . T ) األ َف ٌ وانح ُجشح واألر"
Drug_Products_Directory_Yemen.pdf,394,7,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","Asthma انشثى ً انشؼج"
Drug_Products_Directory_Yemen.pdf,395,3,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","Deficiency َمص ف ٍتبي ٍُبد"
Drug_Products_Directory_Yemen.pdf,395,4,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","انغغىالد انف ًى ٌخ"
Drug_Products_Directory_Yemen.pdf,395,5,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","Infections األصبثبد انجكت ٍش ٌخ"
Drug_Products_Directory_Yemen.pdf,395,6,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","Infections األصبثبد انجكت ٍش ٌخ"
Drug_Products_Directory_Yemen.pdf,395,7,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","Infections األصبثبد انجكت ٍش ٌخ"
Drug_Products_Directory_Yemen.pdf,396,1,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","( E . N . T ) األ َف ٌ وانح ُجشح واألر"
Drug_Products_Directory_Yemen.pdf,396,2,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","Infections األصبثبد انجكت ٍش ٌخ"
Drug_Products_Directory_Yemen.pdf,396,3,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","Infections األصبثبد انجكت ٍش ٌخ"
Drug_Products_Directory_Yemen.pdf,396,4,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","Infections األصبثبد انجكت ٍش ٌخ"
Drug_Products_Directory_Yemen.pdf,396,5,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","Infections األصبثبد انجكت ٍش ٌخ"
Drug_Products_Directory_Yemen.pdf,396,6,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","Infections األصبثبد انجكت ٍش ٌخ"
Drug_Products_Directory_Yemen.pdf,396,7,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","Infections األصبثبد انجكت ٍش ٌخ"
Drug_Products_Directory_Yemen.pdf,397,3,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","انتهبثبد انؼظبو"
Drug_Products_Directory_Yemen.pdf,397,4,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","األيشاض انؼمه ٍخ"
Drug_Products_Directory_Yemen.pdf,397,5,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","األيشاض انؼمه ٍخ"
